"Id","LotFrontage","LotArea","LotShape","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","Fence","MoSold","YrSold","SalePrice","LotFrontage_2","LotArea_2","LotShape_2","OverallQual_2","OverallCond_2","YearBuilt_2","YearRemodAdd_2","MasVnrArea_2","ExterQual_2","ExterCond_2","BsmtQual_2","BsmtExposure_2","BsmtFinType1_2","BsmtFinSF1_2","BsmtUnfSF_2","TotalBsmtSF_2","HeatingQC_2","Electrical_2","X1stFlrSF_2","X2ndFlrSF_2","GrLivArea_2","BsmtFullBath_2","BsmtHalfBath_2","FullBath_2","HalfBath_2","BedroomAbvGr_2","KitchenQual_2","TotRmsAbvGrd_2","Fireplaces_2","FireplaceQu_2","GarageFinish_2","GarageCars_2","GarageArea_2","GarageQual_2","GarageCond_2","PavedDrive_2","WoodDeckSF_2","OpenPorchSF_2","Fence_2","MoSold_2","YrSold_2","LotFrontage_3","LotArea_3","LotShape_3","OverallQual_3","OverallCond_3","YearBuilt_3","YearRemodAdd_3","MasVnrArea_3","ExterQual_3","ExterCond_3","BsmtQual_3","BsmtExposure_3","BsmtFinType1_3","BsmtFinSF1_3","BsmtUnfSF_3","TotalBsmtSF_3","HeatingQC_3","Electrical_3","X1stFlrSF_3","X2ndFlrSF_3","GrLivArea_3","BsmtFullBath_3","FullBath_3","BedroomAbvGr_3","KitchenQual_3","TotRmsAbvGrd_3","Fireplaces_3","FireplaceQu_3","GarageFinish_3","GarageCars_3","GarageArea_3","GarageQual_3","GarageCond_3","WoodDeckSF_3","OpenPorchSF_3","Fence_3","MoSold_3","LotFrontage_log","LotArea_log","OverallQual_log","OverallCond_log","MasVnrArea_log","ExterCond_log","BsmtQual_log","BsmtExposure_log","BsmtFinType1_log","BsmtFinSF1_log","BsmtUnfSF_log","TotalBsmtSF_log","HeatingQC_log","Electrical_log","X1stFlrSF_log","X2ndFlrSF_log","GrLivArea_log","BedroomAbvGr_log","TotRmsAbvGrd_log","FireplaceQu_log","GarageArea_log","GarageQual_log","GarageCond_log","WoodDeckSF_log","OpenPorchSF_log","Fence_log","MoSold_log","MSSubClass_20","MSSubClass_60","MSSubClass_50","MSSubClass_120","MSZoning_RL","MSZoning_RM","Alley_NoAcc","LandContour_Lvl","LotConfig_Inside","LotConfig_Corner","LotConfig_CulDSac","Neighborhood_NAmes","Neighborhood_CollgCr","Neighborhood_OldTown","Neighborhood_Edwards","Neighborhood_Somerst","Neighborhood_Gilbert","Neighborhood_NridgHt","Neighborhood_Sawyer","Neighborhood_NWAmes","Condition1_Norm","Condition1_Feedr","BldgType_1Fam","BldgType_TwnhsE","HouseStyle_1Story","HouseStyle_2Story","HouseStyle_1.5Fin","RoofStyle_Gable","RoofStyle_Hip","Exterior1st_VinylSd","Exterior1st_HdBoard","Exterior1st_MetalSd","Exterior1st_Wd.Sdng","Exterior1st_Plywood","Exterior2nd_VinylSd","Exterior2nd_MetalSd","Exterior2nd_HdBoard","Exterior2nd_Wd.Sdng","Exterior2nd_Plywood","MasVnrType_None","MasVnrType_BrkFace","MasVnrType_Stone","Foundation_PConc","Foundation_CBlock","Foundation_BrkTil","CentralAir_Y","GarageType_Attchd","GarageType_Detchd","GarageType_BuiltIn","SaleType_WD","SaleType_New","SaleCondition_Normal","SaleCondition_Partial","SaleCondition_Abnorml","LotFrontage_missing_No"
363,64,7301,1,7,5,2003,2003,500,2,3,5,5,7,0,0,1,1,495,1427,0,0,3,0,4,2,7,1,1,2,2,672,3,3,1,0,0,4,7,2009,198500,4096,53304601,1,49,25,4012009,4012009,250000,4,9,25,25,49,0,0,0,1,1,245025,2036329,3694084,0,0,9,0,16,4,49,1,1,4,4,451584,9,9,1,0,0,16,49,4036081,262144,389176891901,1,343,125,8036054027,8036054027,1.25e+08,8,27,125,125,343,0,0,0,1,1,121287375,2905841483,7100029448,0,27,64,8,343,1,1,8,8,303464448,27,27,0,0,64,343,4.17438726989564,8.89590356221558,2.07944154167984,1.79175946922805,6.21660610108486,1.38629436111989,1.79175946922805,1.79175946922805,2.07944154167984,0,0,0,0.693147180559945,0.693147180559945,6.20657592672493,7.26403014289953,7.56164174558878,1.6094379124341,2.07944154167984,0.693147180559945,6.51174532964473,1.38629436111989,1.38629436111989,0,0,1.6094379124341,2.07944154167984,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
364,21,1680,1,6,8,1972,2007,510,3,3,3,4,2,162,321,2,1,483,504,0,0,1,1,2,2,5,0,6,3,1,264,3,3,1,250,0,4,5,2009,118000,441,2822400,1,36,64,3888784,4028049,260100,9,9,9,16,4,26244,103041,233289,4,1,233289,254016,974169,0,0,1,1,4,4,25,0,36,9,1,69696,9,9,1,62500,0,16,25,4036081,9261,4741632000,1,216,512,7668682048,8084294343,132651000,27,27,27,64,8,4251528,33076161,112678587,8,1,112678587,128024064,961504803,0,1,8,8,125,0,216,27,1,18399744,27,27,15625000,0,64,125,3.09104245335832,7.42714413340862,1.94591014905531,2.19722457733622,6.2363695902037,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,5.09375020080676,5.77455154554441,6.18208490671663,1.09861228866811,0.693147180559945,6.18208490671663,6.22455842927536,6.89568269774787,1.09861228866811,1.79175946922805,1.94591014905531,5.57972982598622,1.38629436111989,1.38629436111989,5.52545293913178,0,1.6094379124341,1.79175946922805,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
365,70.0475,18800,2,6,5,1976,1976,120,3,3,2,3,1,712,84,3,1,790,784,1,0,2,1,3,3,6,1,3,1,2,566,3,3,1,306,111,4,7,2006,190000,4906.65225625,353440000,4,36,25,3904576,3904576,14400,9,9,4,9,1,506944,7056,633616,9,1,624100,614656,2477476,1,0,4,1,9,9,36,1,9,1,4,320356,9,9,1,93636,12321,16,49,4024036,343698.723919672,6.644672e+12,8,216,125,7715442176,7715442176,1728000,27,27,8,27,1,360944128,592704,504358336,27,1,493039000,481890304,3899547224,1,8,27,27,216,1,27,1,8,181321496,27,27,28652616,1367631,64,343,4.26334866743566,9.84166533889278,1.94591014905531,1.79175946922805,4.79579054559674,1.38629436111989,1.09861228866811,1.38629436111989,0.693147180559945,6.5694814204143,4.44265125649032,6.68085467879022,1.38629436111989,0.693147180559945,6.67329796776765,6.66568371778241,7.36201055125973,1.38629436111989,1.94591014905531,1.38629436111989,6.34035930372775,1.38629436111989,1.38629436111989,5.7268477475872,4.71849887129509,1.6094379124341,2.07944154167984,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
366,59,10690,1,5,7,1920,1997,0,3,2,3,4,4,456,216,2,2,672,672,0,0,1,0,3,3,6,0,6,3,1,468,3,4,1,0,128,4,7,2009,147000,3481,114276100,1,25,49,3686400,3988009,0,9,4,9,16,16,207936,46656,451584,4,4,451584,451584,1806336,0,0,1,0,9,9,36,0,36,9,1,219024,9,16,1,0,16384,16,49,4036081,205379,1221611509000,1,125,343,7077888000,7964053973,0,27,8,27,64,64,94818816,10077696,303464448,8,8,303464448,303464448,2427715584,0,1,27,27,216,0,216,27,1,102503232,27,64,0,2097152,64,343,4.0943445622221,9.2771575450135,1.79175946922805,2.07944154167984,0,1.09861228866811,1.38629436111989,1.6094379124341,1.6094379124341,6.12468339089421,5.37989735354046,6.51174532964473,1.09861228866811,1.09861228866811,6.51174532964473,6.51174532964473,7.20414929203594,1.38629436111989,1.94591014905531,1.94591014905531,6.15060276844628,1.38629436111989,1.6094379124341,0,4.85981240436167,1.6094379124341,2.07944154167984,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
367,70.0475,9500,2,6,5,1963,1963,247,3,3,2,4,3,609,785,2,1,1394,0,1,0,1,1,3,3,6,2,2,2,2,514,3,3,1,0,76,4,7,2009,159000,4906.65225625,90250000,4,36,25,3853369,3853369,61009,9,9,4,16,9,370881,616225,1943236,4,1,1943236,0,1943236,1,0,1,1,9,9,36,4,4,4,4,264196,9,9,1,0,5776,16,49,4036081,343698.723919672,8.57375e+11,8,216,125,7564163347,7564163347,15069223,27,27,8,64,27,225866529,483736625,2708870984,8,1,2708870984,0,2708870984,1,1,27,27,216,8,8,8,8,135796744,27,27,0,438976,64,343,4.26334866743566,9.15915233520675,1.94591014905531,1.79175946922805,5.51342874616498,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,6.41345895716736,6.66695679242921,7.24064969425547,1.09861228866811,0.693147180559945,7.24064969425547,0,7.24064969425547,1.38629436111989,1.94591014905531,1.09861228866811,6.24416690066374,1.38629436111989,1.38629436111989,0,4.34380542185368,1.6094379124341,2.07944154167984,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
368,101,9150,2,6,5,1962,1962,305,3,3,2,1,1,371,728,2,1,1431,0,0,1,1,0,3,3,6,1,2,2,1,296,3,3,1,64,110,4,12,2008,165000,10201,83722500,4,36,25,3849444,3849444,93025,9,9,4,1,1,137641,529984,1207801,4,1,2047761,0,2047761,0,1,1,0,9,9,36,1,4,4,1,87616,9,9,1,4096,12100,16,144,4032064,1030301,766060875000,8,216,125,7552609128,7552609128,28372625,27,27,8,1,1,51064811,385828352,1327373299,8,1,2930345991,0,2930345991,0,1,27,27,216,1,8,8,1,25934336,27,27,262144,1331000,64,1728,4.62497281328427,9.12161844191538,1.94591014905531,1.79175946922805,5.72358510195238,1.38629436111989,1.09861228866811,0.693147180559945,0.693147180559945,5.91889385427315,6.59167373200866,7.00306545878646,1.09861228866811,0.693147180559945,7.26682734752059,0,7.26682734752059,1.38629436111989,1.94591014905531,1.09861228866811,5.6937321388027,1.38629436111989,1.38629436111989,4.17438726989564,4.70953020131233,1.6094379124341,2.56494935746154,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
369,78,7800,1,5,6,1954,1954,200,3,3,3,4,5,540,728,2,1,1268,0,0,0,1,0,2,3,7,1,2,1,1,244,3,3,1,0,98,4,3,2010,132000,6084,60840000,1,25,36,3818116,3818116,40000,9,9,9,16,25,291600,529984,1607824,4,1,1607824,0,1607824,0,0,1,0,4,9,49,1,4,1,1,59536,9,9,1,0,9604,16,9,4040100,474552,4.74552e+11,1,125,216,7460598664,7460598664,8e+06,27,27,27,64,125,157464000,385828352,2038720832,8,1,2038720832,0,2038720832,0,1,8,27,343,1,8,1,1,14526784,27,27,0,941192,64,27,4.36944785246702,8.96200720958831,1.79175946922805,1.94591014905531,5.30330490805908,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,6.29341927884648,6.59167373200866,7.14598446771439,1.09861228866811,0.693147180559945,7.14598446771439,0,7.14598446771439,1.09861228866811,2.07944154167984,1.09861228866811,5.50125821054473,1.38629436111989,1.38629436111989,0,4.59511985013459,1.6094379124341,1.38629436111989,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
370,70.0475,9830,2,5,7,1959,2006,0,3,2,3,4,2,72,733,1,1,1287,0,1,0,1,0,3,2,7,1,2,1,2,576,3,3,1,364,17,4,3,2010,162000,4906.65225625,96628900,4,25,49,3837681,4024036,0,9,4,9,16,4,5184,537289,1129969,1,1,1656369,0,1656369,1,0,1,0,9,4,49,1,4,1,4,331776,9,9,1,132496,289,16,9,4040100,343698.723919672,949862087000,8,125,343,7518017079,8072216216,0,27,8,27,64,8,373248,393832837,1201157047,1,1,2131746903,0,2131746903,1,1,27,8,343,1,8,1,8,191102976,27,27,48228544,4913,64,27,4.26334866743566,9.19329593736692,1.79175946922805,2.07944154167984,0,1.09861228866811,1.38629436111989,1.6094379124341,1.09861228866811,4.29045944114839,6.59850902861452,6.96979066990159,0.693147180559945,0.693147180559945,7.1608459066643,0,7.1608459066643,1.38629436111989,2.07944154167984,1.09861228866811,6.3578422665081,1.38629436111989,1.38629436111989,5.89989735358249,2.89037175789616,1.6094379124341,1.38629436111989,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
371,70.0475,8121,2,6,5,2000,2000,0,3,3,2,4,6,0,953,1,1,953,711,0,0,2,1,3,3,7,1,3,2,2,460,3,3,1,100,40,4,1,2006,172400,4906.65225625,65950641,4,36,25,4e+06,4e+06,0,9,9,4,16,36,0,908209,908209,1,1,908209,505521,2768896,0,0,4,1,9,9,49,1,9,4,4,211600,9,9,1,10000,1600,16,1,4024036,343698.723919672,535585155561,8,216,125,8e+09,8e+09,0,27,27,8,64,216,0,865523177,865523177,1,1,865523177,359425431,4607442944,0,8,27,27,343,1,27,8,8,97336000,27,27,1e+06,64000,64,1,4.26334866743566,9.00233170824624,1.94591014905531,1.79175946922805,0,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,6.86066367144829,6.86066367144829,0.693147180559945,0.693147180559945,6.86066367144829,6.56807791141198,7.41758040241454,1.38629436111989,2.07944154167984,1.38629436111989,6.13339804299665,1.38629436111989,1.38629436111989,4.61512051684126,3.71357206670431,1.6094379124341,0.693147180559945,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
372,80,17120,1,4,4,1959,1959,0,3,3,5,5,7,0,0,3,1,1120,468,0,0,2,0,4,3,7,1,2,1,2,680,3,3,3,0,59,4,7,2008,134432,6400,293094400,1,16,16,3837681,3837681,0,9,9,25,25,49,0,0,0,9,1,1254400,219024,2521744,0,0,4,0,16,9,49,1,4,1,4,462400,9,9,9,0,3481,16,49,4032064,512000,5017776128000,1,64,64,7518017079,7518017079,0,27,27,125,125,343,0,0,0,27,1,1404928000,102503232,4004529472,0,8,64,27,343,1,8,1,8,314432000,27,27,0,205379,64,343,4.39444915467244,9.74806105920482,1.6094379124341,1.6094379124341,0,1.38629436111989,1.79175946922805,1.79175946922805,2.07944154167984,0,0,0,1.38629436111989,0.693147180559945,7.02197642307216,6.15060276844628,7.37086016653672,1.6094379124341,2.07944154167984,1.09861228866811,6.52356230614951,1.38629436111989,1.38629436111989,0,4.0943445622221,1.6094379124341,2.07944154167984,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
373,50,7175,1,6,5,1984,1984,0,3,3,2,4,2,623,0,3,1,752,0,1,0,1,0,2,3,4,0,6,3,1,264,3,3,1,353,0,2,2,2010,125000,2500,51480625,1,36,25,3936256,3936256,0,9,9,4,16,4,388129,0,553536,9,1,565504,0,565504,1,0,1,0,4,9,16,0,36,9,1,69696,9,9,1,124609,0,4,4,4040100,125000,369373484375,1,216,125,7809531904,7809531904,0,27,27,8,64,8,241804367,0,411830784,27,1,425259008,0,425259008,1,1,8,27,64,0,216,27,1,18399744,27,27,43986977,0,8,8,3.93182563272433,8.87849740373863,1.94591014905531,1.79175946922805,0,1.38629436111989,1.09861228866811,1.6094379124341,1.09861228866811,6.43615036836943,0,6.61338421837956,1.38629436111989,0.693147180559945,6.62406522779989,0,6.62406522779989,1.09861228866811,1.6094379124341,1.94591014905531,5.57972982598622,1.38629436111989,1.38629436111989,5.86929691313377,0,1.09861228866811,1.09861228866811,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
374,79,10634,1,5,6,1953,1953,0,3,3,3,4,3,428,0,3,1,1319,0,1,0,1,0,3,3,5,0,6,3,1,270,3,3,1,66,0,3,11,2009,123000,6241,113081956,1,25,36,3814209,3814209,0,9,9,9,16,9,183184,0,369664,9,1,1739761,0,1739761,1,0,1,0,9,9,25,0,36,9,1,72900,9,9,1,4356,0,9,121,4036081,493039,1202513520104,1,125,216,7449150177,7449150177,0,27,27,27,64,27,78402752,0,224755712,27,1,2294744759,0,2294744759,1,1,27,27,125,0,216,27,1,19683000,27,27,287496,0,27,1331,4.38202663467388,9.27190572763434,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,6.06145691892802,0,6.4118182677099,1.38629436111989,0.693147180559945,7.18538701558042,0,7.18538701558042,1.38629436111989,1.79175946922805,1.94591014905531,5.6021188208797,1.38629436111989,1.38629436111989,4.20469261939097,0,1.38629436111989,2.484906649788,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
375,65,8200,1,7,5,2003,2004,0,2,3,2,4,6,0,847,1,1,847,1081,0,0,2,1,4,2,8,1,2,1,2,434,3,3,1,100,48,4,7,2007,219500,4225,67240000,1,49,25,4012009,4016016,0,4,9,4,16,36,0,717409,717409,1,1,717409,1168561,3717184,0,0,4,1,16,4,64,1,4,1,4,188356,9,9,1,10000,2304,16,49,4028049,274625,5.51368e+11,1,343,125,8036054027,8048096064,0,8,27,8,64,216,0,607645423,607645423,1,1,607645423,1263214441,7166730752,0,8,64,8,512,1,8,1,8,81746504,27,27,1e+06,110592,64,343,4.18965474202643,9.01201137703641,2.07944154167984,1.79175946922805,0,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,6.7428806357919,6.7428806357919,0.693147180559945,0.693147180559945,6.7428806357919,6.98656645940643,7.56475701290573,1.6094379124341,2.19722457733622,1.09861228866811,6.07534603108868,1.38629436111989,1.38629436111989,4.61512051684126,3.89182029811063,1.6094379124341,2.07944154167984,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
376,70.0475,10020,2,1,1,1922,1950,0,4,4,4,1,3,350,333,2,2,904,0,1,0,0,1,1,4,4,0,6,4,0,0,6,6,1,0,0,4,3,2009,61000,4906.65225625,100400400,4,1,1,3694084,3802500,0,16,16,16,1,9,122500,110889,466489,4,4,817216,0,817216,1,0,0,1,1,16,16,0,36,16,0,0,36,36,1,0,0,16,9,4036081,343698.723919672,1006012008000,8,1,1,7100029448,7414875000,0,64,64,64,1,27,42875000,36926037,318611987,8,8,738763264,0,738763264,1,0,1,64,64,0,216,64,0,0,216,216,0,0,64,27,4.26334866743566,9.21243817005833,0.693147180559945,0.693147180559945,0,1.6094379124341,1.6094379124341,0.693147180559945,1.38629436111989,5.86078622346587,5.8111409929767,6.52795791762255,1.09861228866811,1.09861228866811,6.80793494369993,0,6.80793494369993,0.693147180559945,1.6094379124341,1.94591014905531,0,1.94591014905531,1.94591014905531,0,0,1.6094379124341,1.38629436111989,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
377,57,8846,2,5,5,1996,1996,0,2,3,2,2,1,298,572,1,1,914,0,0,0,1,0,2,3,5,0,6,3,2,576,3,3,1,0,0,4,7,2006,148000,3249,78251716,4,25,25,3984016,3984016,0,4,9,4,4,1,88804,327184,756900,1,1,835396,0,835396,0,0,1,0,4,9,25,0,36,9,4,331776,9,9,1,0,0,16,49,4024036,185193,692214679736,8,125,125,7952095936,7952095936,0,8,27,8,8,1,26463592,187149248,658503000,1,1,763551944,0,763551944,0,1,8,27,125,0,216,27,8,191102976,27,27,0,0,64,343,4.06044301054642,9.08783369748339,1.79175946922805,1.79175946922805,0,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,5.70044357339069,6.35088571671474,6.7696419768525,0.693147180559945,0.693147180559945,6.81892406527552,0,6.81892406527552,1.09861228866811,1.79175946922805,1.94591014905531,6.3578422665081,1.38629436111989,1.38629436111989,0,0,1.6094379124341,2.07944154167984,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
378,102,11143,2,8,5,2004,2005,0,2,3,2,4,6,0,1580,1,1,1580,886,0,0,3,0,4,2,8,1,2,2,2,610,3,3,1,159,214,4,12,2007,340000,10404,124166449,4,64,25,4016016,4020025,0,4,9,4,16,36,0,2496400,2496400,1,1,2496400,784996,6081156,0,0,9,0,16,4,64,1,4,4,4,372100,9,9,1,25281,45796,16,144,4028049,1061208,1383586741207,8,512,125,8048096064,8060150125,0,8,27,8,64,216,0,3944312000,3944312000,1,1,3944312000,695506456,14996130696,0,27,64,8,512,1,8,8,8,226981000,27,27,4019679,9800344,64,1728,4.63472898822964,9.31865651545964,2.19722457733622,1.79175946922805,0,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,7.36581283720947,7.36581283720947,0.693147180559945,0.693147180559945,7.36581283720947,6.78784498230958,7.81075811652936,1.6094379124341,2.19722457733622,1.09861228866811,6.4150969591716,1.38629436111989,1.38629436111989,5.07517381523383,5.37063802812766,1.6094379124341,2.56494935746154,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1
379,88,11394,1,9,2,2010,2010,350,2,3,1,2,1,1445,411,1,1,1856,0,1,0,1,1,1,1,8,1,1,1,3,834,3,3,1,113,0,4,6,2010,394432,7744,129823236,1,81,4,4040100,4040100,122500,4,9,1,4,1,2088025,168921,3444736,1,1,3444736,0,3444736,1,0,1,1,1,1,64,1,1,1,9,695556,9,9,1,12769,0,16,36,4040100,681472,1479205950984,1,729,8,8120601000,8120601000,42875000,8,27,1,8,1,3017196125,69426531,6393430016,1,1,6393430016,0,6393430016,1,1,1,1,512,1,1,1,27,580093704,27,27,1442897,0,64,216,4.48863636973214,9.34092994167978,2.30258509299405,1.09861228866811,5.86078622346587,1.38629436111989,0.693147180559945,1.09861228866811,0.693147180559945,7.27655640271871,6.02102334934953,7.52671756135271,0.693147180559945,0.693147180559945,7.52671756135271,0,7.52671756135271,0.693147180559945,2.19722457733622,0.693147180559945,6.72743172485086,1.38629436111989,1.38629436111989,4.7361984483945,0,1.6094379124341,1.94591014905531,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
380,60,8123,2,6,5,2000,2000,16,3,3,2,4,6,0,982,1,1,1007,793,0,0,2,1,3,3,7,1,3,1,2,463,3,3,1,100,63,4,6,2009,179000,3600,65983129,4,36,25,4e+06,4e+06,256,9,9,4,16,36,0,964324,964324,1,1,1014049,628849,3240000,0,0,4,1,9,9,49,1,9,1,4,214369,9,9,1,10000,3969,16,36,4036081,216000,535980956867,8,216,125,8e+09,8e+09,4096,27,27,8,64,216,0,946966168,946966168,1,1,1021147343,498677257,5.832e+09,0,8,27,27,343,1,27,1,8,99252847,27,27,1e+06,250047,64,216,4.11087386417331,9.00257792270028,1.94591014905531,1.79175946922805,2.83321334405622,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,6.89060912014717,6.89060912014717,0.693147180559945,0.693147180559945,6.91572344863131,6.67708346124714,7.49609734517596,1.38629436111989,2.07944154167984,1.38629436111989,6.13988455222626,1.38629436111989,1.38629436111989,4.61512051684126,4.15888308335967,1.6094379124341,1.94591014905531,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1
381,50,5000,1,5,6,1924,1950,0,3,3,3,4,5,218,808,3,1,1026,665,0,0,2,0,3,2,6,1,2,3,1,308,3,3,1,0,0,4,5,2010,127000,2500,2.5e+07,1,25,36,3701776,3802500,0,9,9,9,16,25,47524,652864,1052676,9,1,1052676,442225,2859481,0,0,4,0,9,4,36,1,4,9,1,94864,9,9,1,0,0,16,25,4040100,125000,1.25e+11,1,125,216,7122217024,7414875000,0,27,27,27,64,125,10360232,527514112,1080045576,27,1,1080045576,294079625,4835382371,0,8,27,8,216,1,8,27,1,29218112,27,27,0,0,64,125,3.93182563272433,8.5173931714189,1.79175946922805,1.94591014905531,0,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,5.3890717298165,6.69579891705849,6.93439720992856,1.38629436111989,0.693147180559945,6.93439720992856,6.50128967054039,7.43366654016617,1.38629436111989,1.94591014905531,1.09861228866811,5.73334127689775,1.38629436111989,1.38629436111989,0,0,1.6094379124341,1.79175946922805,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
382,60,7200,1,7,5,2006,2006,0,2,3,2,4,6,0,1293,1,1,1301,0,1,0,2,0,2,2,5,1,2,2,2,572,3,3,1,216,121,4,8,2006,187750,3600,51840000,1,49,25,4024036,4024036,0,4,9,4,16,36,0,1671849,1671849,1,1,1692601,0,1692601,1,0,4,0,4,4,25,1,4,4,4,327184,9,9,1,46656,14641,16,64,4024036,216000,3.73248e+11,1,343,125,8072216216,8072216216,0,8,27,8,64,216,0,2161700757,2161700757,1,1,2202073901,0,2202073901,1,8,8,8,125,1,8,8,8,187149248,27,27,10077696,1771561,64,512,4.11087386417331,8.88197518424887,2.07944154167984,1.79175946922805,0,1.38629436111989,1.09861228866811,1.6094379124341,1.94591014905531,0,7.16549347506085,7.16549347506085,0.693147180559945,0.693147180559945,7.17165682276851,0,7.17165682276851,1.09861228866811,1.79175946922805,1.09861228866811,6.35088571671474,1.38629436111989,1.38629436111989,5.37989735354046,4.80402104473326,1.6094379124341,2.19722457733622,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1
